algo,linkage,eps,clusters,min_samples,num_clusters,silhouette_score,min_cluster_size,num_representative_clusters,silhouette_score_representative_clusters
DBSCAN,,1.0149792701868143,"[{'num_points': 7541, 'avg_silhouette': 0.503182238583889}, {'num_points': 22, 'avg_silhouette': 0.5126143163867917}]",10.0,2,0.4918804034777086,,1,
DBSCAN,,0.9749792701868143,"[{'num_points': 7152, 'avg_silhouette': 0.39703713454094075}, {'num_points': 11, 'avg_silhouette': 0.4354458051759595}, {'num_points': 16, 'avg_silhouette': 0.6222503433463158}, {'num_points': 39, 'avg_silhouette': 0.5444986250613992}, {'num_points': 29, 'avg_silhouette': 0.37423472019664666}, {'num_points': 73, 'avg_silhouette': 0.4521922541664747}, {'num_points': 20, 'avg_silhouette': 0.34341308072445853}, {'num_points': 22, 'avg_silhouette': 0.3555160161215063}, {'num_points': 39, 'avg_silhouette': 0.452964364431766}, {'num_points': 15, 'avg_silhouette': 0.3661278008678584}, {'num_points': 32, 'avg_silhouette': 0.3313933524827513}, {'num_points': 13, 'avg_silhouette': 0.33184876297949584}, {'num_points': 22, 'avg_silhouette': 0.5083014778351861}, {'num_points': 15, 'avg_silhouette': 0.31522538339267636}]",10.0,14,0.38242269169533405,,1,
DBSCAN,,0.9849792701868143,"[{'num_points': 7153, 'avg_silhouette': 0.3969169276670843}, {'num_points': 11, 'avg_silhouette': 0.43547595152679947}, {'num_points': 16, 'avg_silhouette': 0.6222717895497119}, {'num_points': 39, 'avg_silhouette': 0.5445192250711135}, {'num_points': 29, 'avg_silhouette': 0.37426638776851917}, {'num_points': 73, 'avg_silhouette': 0.45221890203923193}, {'num_points': 20, 'avg_silhouette': 0.3434432924601527}, {'num_points': 22, 'avg_silhouette': 0.35554291205688865}, {'num_points': 39, 'avg_silhouette': 0.4529934028591916}, {'num_points': 15, 'avg_silhouette': 0.36615957278937544}, {'num_points': 32, 'avg_silhouette': 0.33142201676626104}, {'num_points': 13, 'avg_silhouette': 0.331876117950829}, {'num_points': 15, 'avg_silhouette': 0.3152549881988864}, {'num_points': 22, 'avg_silhouette': 0.5083162122135746}]",10.0,14,0.38239092473615627,,1,
DBSCAN,,0.9949792701868143,"[{'num_points': 7153, 'avg_silhouette': 0.3969169276670843}, {'num_points': 11, 'avg_silhouette': 0.43547595152679947}, {'num_points': 16, 'avg_silhouette': 0.6222717895497119}, {'num_points': 39, 'avg_silhouette': 0.5445192250711135}, {'num_points': 29, 'avg_silhouette': 0.37426638776851917}, {'num_points': 73, 'avg_silhouette': 0.45221890203923193}, {'num_points': 20, 'avg_silhouette': 0.3434432924601527}, {'num_points': 22, 'avg_silhouette': 0.35554291205688865}, {'num_points': 39, 'avg_silhouette': 0.4529934028591916}, {'num_points': 15, 'avg_silhouette': 0.36615957278937544}, {'num_points': 32, 'avg_silhouette': 0.33142201676626104}, {'num_points': 13, 'avg_silhouette': 0.331876117950829}, {'num_points': 15, 'avg_silhouette': 0.3152549881988864}, {'num_points': 22, 'avg_silhouette': 0.5083162122135746}]",10.0,14,0.38239092473615627,,1,
DBSCAN,,0.9549792701868143,"[{'num_points': 7150, 'avg_silhouette': 0.3971701888447098}, {'num_points': 16, 'avg_silhouette': 0.622199961674678}, {'num_points': 39, 'avg_silhouette': 0.5444341677144077}, {'num_points': 29, 'avg_silhouette': 0.374150476504155}, {'num_points': 11, 'avg_silhouette': 0.4353689096375129}, {'num_points': 73, 'avg_silhouette': 0.4521155419916733}, {'num_points': 20, 'avg_silhouette': 0.3433395404859701}, {'num_points': 22, 'avg_silhouette': 0.35543233746076913}, {'num_points': 39, 'avg_silhouette': 0.45289197334259795}, {'num_points': 32, 'avg_silhouette': 0.33131433861279475}, {'num_points': 12, 'avg_silhouette': 0.38492749021320716}, {'num_points': 15, 'avg_silhouette': 0.3660501011751463}, {'num_points': 22, 'avg_silhouette': 0.5082619264082676}, {'num_points': 15, 'avg_silhouette': 0.31514328032874805}]",10.0,14,0.3823587447302182,,1,
DBSCAN,,0.9649792701868143,"[{'num_points': 7152, 'avg_silhouette': 0.396883136824739}, {'num_points': 11, 'avg_silhouette': 0.4354458051759595}, {'num_points': 16, 'avg_silhouette': 0.6222503433463158}, {'num_points': 39, 'avg_silhouette': 0.5444986250613992}, {'num_points': 29, 'avg_silhouette': 0.37423472019664666}, {'num_points': 73, 'avg_silhouette': 0.4521922541664747}, {'num_points': 20, 'avg_silhouette': 0.34341308072445853}, {'num_points': 22, 'avg_silhouette': 0.3555160161215063}, {'num_points': 39, 'avg_silhouette': 0.452964364431766}, {'num_points': 32, 'avg_silhouette': 0.3313933524827513}, {'num_points': 12, 'avg_silhouette': 0.38500715519713385}, {'num_points': 15, 'avg_silhouette': 0.3661278008678584}, {'num_points': 22, 'avg_silhouette': 0.5083014778351861}, {'num_points': 15, 'avg_silhouette': 0.31522538339267636}]",10.0,14,0.38224843323543456,,1,
DBSCAN,,0.9349792701868143,"[{'num_points': 7149, 'avg_silhouette': 0.3971736512302828}, {'num_points': 16, 'avg_silhouette': 0.6221791279104462}, {'num_points': 39, 'avg_silhouette': 0.5444120567338909}, {'num_points': 29, 'avg_silhouette': 0.3741180491492423}, {'num_points': 11, 'avg_silhouette': 0.4353378064692043}, {'num_points': 73, 'avg_silhouette': 0.4520893310462477}, {'num_points': 20, 'avg_silhouette': 0.34330908503102314}, {'num_points': 22, 'avg_silhouette': 0.35539940798220365}, {'num_points': 39, 'avg_silhouette': 0.4528606700588553}, {'num_points': 31, 'avg_silhouette': 0.3435980418085719}, {'num_points': 12, 'avg_silhouette': 0.3849005225004618}, {'num_points': 15, 'avg_silhouette': 0.36601617081414567}, {'num_points': 22, 'avg_silhouette': 0.5082463855678351}, {'num_points': 15, 'avg_silhouette': 0.3151121040431176}]",10.0,14,0.3822354232304517,,1,
DBSCAN,,0.9449792701868143,"[{'num_points': 7149, 'avg_silhouette': 0.3971736512302828}, {'num_points': 16, 'avg_silhouette': 0.6221791279104462}, {'num_points': 39, 'avg_silhouette': 0.5444120567338909}, {'num_points': 29, 'avg_silhouette': 0.3741180491492423}, {'num_points': 11, 'avg_silhouette': 0.4353378064692043}, {'num_points': 73, 'avg_silhouette': 0.4520893310462477}, {'num_points': 20, 'avg_silhouette': 0.34330908503102314}, {'num_points': 22, 'avg_silhouette': 0.35539940798220365}, {'num_points': 39, 'avg_silhouette': 0.4528606700588553}, {'num_points': 31, 'avg_silhouette': 0.3435980418085719}, {'num_points': 12, 'avg_silhouette': 0.3849005225004618}, {'num_points': 15, 'avg_silhouette': 0.36601617081414567}, {'num_points': 22, 'avg_silhouette': 0.5082463855678351}, {'num_points': 15, 'avg_silhouette': 0.3151121040431176}]",10.0,14,0.3822354232304517,,1,
DBSCAN,,0.9249792701868143,"[{'num_points': 7149, 'avg_silhouette': 0.3970221843587345}, {'num_points': 16, 'avg_silhouette': 0.6221791279104462}, {'num_points': 39, 'avg_silhouette': 0.5444120567338909}, {'num_points': 28, 'avg_silhouette': 0.3905656539861116}, {'num_points': 73, 'avg_silhouette': 0.4520893310462477}, {'num_points': 20, 'avg_silhouette': 0.34330908503102314}, {'num_points': 22, 'avg_silhouette': 0.35539940798220365}, {'num_points': 39, 'avg_silhouette': 0.4528606700588553}, {'num_points': 31, 'avg_silhouette': 0.3435980418085719}, {'num_points': 12, 'avg_silhouette': 0.3849005225004618}, {'num_points': 15, 'avg_silhouette': 0.36601617081414567}, {'num_points': 22, 'avg_silhouette': 0.5082463855678351}, {'num_points': 15, 'avg_silhouette': 0.3151121040431176}, {'num_points': 11, 'avg_silhouette': 0.4353378064692043}]",10.0,14,0.382053496649737,,1,
DBSCAN,,0.9149792701868142,"[{'num_points': 7149, 'avg_silhouette': 0.3970221843587345}, {'num_points': 16, 'avg_silhouette': 0.6221791279104462}, {'num_points': 39, 'avg_silhouette': 0.5444120567338909}, {'num_points': 28, 'avg_silhouette': 0.3905656539861116}, {'num_points': 73, 'avg_silhouette': 0.4520893310462477}, {'num_points': 20, 'avg_silhouette': 0.34330908503102314}, {'num_points': 22, 'avg_silhouette': 0.35539940798220365}, {'num_points': 39, 'avg_silhouette': 0.4528606700588553}, {'num_points': 31, 'avg_silhouette': 0.3435980418085719}, {'num_points': 12, 'avg_silhouette': 0.3849005225004618}, {'num_points': 15, 'avg_silhouette': 0.36601617081414567}, {'num_points': 22, 'avg_silhouette': 0.5082463855678351}, {'num_points': 15, 'avg_silhouette': 0.3151121040431176}, {'num_points': 11, 'avg_silhouette': 0.4353378064692043}]",10.0,14,0.382053496649737,,1,
DBSCAN,,0.9049792701868142,"[{'num_points': 7148, 'avg_silhouette': 0.3970195936580416}, {'num_points': 16, 'avg_silhouette': 0.6221563061385919}, {'num_points': 39, 'avg_silhouette': 0.5443843298261165}, {'num_points': 28, 'avg_silhouette': 0.39052848060247475}, {'num_points': 73, 'avg_silhouette': 0.4520533565441339}, {'num_points': 19, 'avg_silhouette': 0.36116949241969887}, {'num_points': 22, 'avg_silhouette': 0.3553622828025666}, {'num_points': 39, 'avg_silhouette': 0.45283002735468486}, {'num_points': 30, 'avg_silhouette': 0.35371988047997344}, {'num_points': 12, 'avg_silhouette': 0.3848654848782072}, {'num_points': 15, 'avg_silhouette': 0.36598268811357826}, {'num_points': 21, 'avg_silhouette': 0.5258840946083055}, {'num_points': 15, 'avg_silhouette': 0.31507522188035625}, {'num_points': 11, 'avg_silhouette': 0.4353036820857955}]",10.0,14,0.3817657706188803,,1,
DBSCAN,,0.8949792701868142,"[{'num_points': 7148, 'avg_silhouette': 0.39698389831465586}, {'num_points': 16, 'avg_silhouette': 0.6221563061385919}, {'num_points': 39, 'avg_silhouette': 0.5443843298261165}, {'num_points': 28, 'avg_silhouette': 0.39052848060247475}, {'num_points': 73, 'avg_silhouette': 0.4520533565441339}, {'num_points': 19, 'avg_silhouette': 0.36116949241969887}, {'num_points': 21, 'avg_silhouette': 0.3671156758593362}, {'num_points': 39, 'avg_silhouette': 0.45283002735468486}, {'num_points': 30, 'avg_silhouette': 0.35371988047997344}, {'num_points': 12, 'avg_silhouette': 0.3848654848782072}, {'num_points': 15, 'avg_silhouette': 0.36598268811357826}, {'num_points': 20, 'avg_silhouette': 0.5440813108130378}, {'num_points': 15, 'avg_silhouette': 0.31507522188035625}, {'num_points': 11, 'avg_silhouette': 0.4353036820857955}]",10.0,14,0.38156986436306134,,1,
DBSCAN,,0.8849792701868142,"[{'num_points': 7146, 'avg_silhouette': 0.3971787511971983}, {'num_points': 16, 'avg_silhouette': 0.6221136668357949}, {'num_points': 39, 'avg_silhouette': 0.5443392400212794}, {'num_points': 28, 'avg_silhouette': 0.3904681794652423}, {'num_points': 73, 'avg_silhouette': 0.45199563288179717}, {'num_points': 19, 'avg_silhouette': 0.3611082095980047}, {'num_points': 20, 'avg_silhouette': 0.3803337827207342}, {'num_points': 39, 'avg_silhouette': 0.45276670598765223}, {'num_points': 30, 'avg_silhouette': 0.3536589360564099}, {'num_points': 12, 'avg_silhouette': 0.38481454445799784}, {'num_points': 14, 'avg_silhouette': 0.38892481057400846}, {'num_points': 20, 'avg_silhouette': 0.5440518701423643}, {'num_points': 15, 'avg_silhouette': 0.3150155824465721}, {'num_points': 11, 'avg_silhouette': 0.4352455697901808}]",10.0,14,0.3814740254846113,,1,
DBSCAN,,0.8549792701868142,"[{'num_points': 7142, 'avg_silhouette': 0.3975934443675733}, {'num_points': 16, 'avg_silhouette': 0.622012267265869}, {'num_points': 39, 'avg_silhouette': 0.5442190821519112}, {'num_points': 28, 'avg_silhouette': 0.3902992152135552}, {'num_points': 73, 'avg_silhouette': 0.4518440140192484}, {'num_points': 19, 'avg_silhouette': 0.3609582464827156}, {'num_points': 19, 'avg_silhouette': 0.399362170295822}, {'num_points': 39, 'avg_silhouette': 0.4526136213881203}, {'num_points': 29, 'avg_silhouette': 0.3658408726891468}, {'num_points': 11, 'avg_silhouette': 0.40690708779442347}, {'num_points': 14, 'avg_silhouette': 0.388757333400963}, {'num_points': 20, 'avg_silhouette': 0.543976790885065}, {'num_points': 12, 'avg_silhouette': 0.3437842175699017}, {'num_points': 11, 'avg_silhouette': 0.43508975957075563}]",10.0,14,0.38110146199936973,,1,
DBSCAN,,0.8649792701868142,"[{'num_points': 7144, 'avg_silhouette': 0.39736693463461786}, {'num_points': 16, 'avg_silhouette': 0.6220603024954793}, {'num_points': 39, 'avg_silhouette': 0.5442695874038219}, {'num_points': 28, 'avg_silhouette': 0.39037322173611766}, {'num_points': 73, 'avg_silhouette': 0.4519134721023492}, {'num_points': 19, 'avg_silhouette': 0.36102250549503273}, {'num_points': 20, 'avg_silhouette': 0.38024932430712305}, {'num_points': 39, 'avg_silhouette': 0.4526858808950088}, {'num_points': 29, 'avg_silhouette': 0.36590706362959396}, {'num_points': 11, 'avg_silhouette': 0.4069778543040164}, {'num_points': 14, 'avg_silhouette': 0.38883546911482114}, {'num_points': 20, 'avg_silhouette': 0.5440067928828021}, {'num_points': 12, 'avg_silhouette': 0.34385619108058396}, {'num_points': 11, 'avg_silhouette': 0.43515892766457914}]",10.0,14,0.3811005250047864,,1,
DBSCAN,,0.8749792701868142,"[{'num_points': 7145, 'avg_silhouette': 0.39719449701474324}, {'num_points': 16, 'avg_silhouette': 0.6220891660905792}, {'num_points': 39, 'avg_silhouette': 0.5443093622166791}, {'num_points': 28, 'avg_silhouette': 0.3904274061745447}, {'num_points': 73, 'avg_silhouette': 0.45196066244572997}, {'num_points': 19, 'avg_silhouette': 0.36106961716897223}, {'num_points': 20, 'avg_silhouette': 0.38029581262730694}, {'num_points': 39, 'avg_silhouette': 0.45273069442901276}, {'num_points': 29, 'avg_silhouette': 0.3659568351815922}, {'num_points': 11, 'avg_silhouette': 0.40702761530681947}, {'num_points': 14, 'avg_silhouette': 0.38888441878400115}, {'num_points': 20, 'avg_silhouette': 0.5440325538775541}, {'num_points': 12, 'avg_silhouette': 0.3439092666188544}, {'num_points': 11, 'avg_silhouette': 0.4352074359850074}]",10.0,14,0.3810173794767552,,1,
DBSCAN,,0.8449792701868142,"[{'num_points': 7141, 'avg_silhouette': 0.3960009254827321}, {'num_points': 16, 'avg_silhouette': 0.6219850115520127}, {'num_points': 38, 'avg_silhouette': 0.5625586219466021}, {'num_points': 28, 'avg_silhouette': 0.3902519563998875}, {'num_points': 73, 'avg_silhouette': 0.4518018320741702}, {'num_points': 16, 'avg_silhouette': 0.4089843011113169}, {'num_points': 18, 'avg_silhouette': 0.42057349266422733}, {'num_points': 38, 'avg_silhouette': 0.4664861324219241}, {'num_points': 29, 'avg_silhouette': 0.3658023297499938}, {'num_points': 11, 'avg_silhouette': 0.4068614858198794}, {'num_points': 14, 'avg_silhouette': 0.38871448766114763}, {'num_points': 20, 'avg_silhouette': 0.543956404572407}, {'num_points': 12, 'avg_silhouette': 0.34374112692230674}, {'num_points': 10, 'avg_silhouette': 0.46215995026355106}]",10.0,14,0.37910592933169945,,1,
DBSCAN,,0.8349792701868142,"[{'num_points': 7140, 'avg_silhouette': 0.3956434646372049}, {'num_points': 16, 'avg_silhouette': 0.621959389567845}, {'num_points': 38, 'avg_silhouette': 0.5625410685174493}, {'num_points': 28, 'avg_silhouette': 0.39021681064394537}, {'num_points': 73, 'avg_silhouette': 0.45177102982399864}, {'num_points': 16, 'avg_silhouette': 0.408948222796388}, {'num_points': 18, 'avg_silhouette': 0.42054187380012154}, {'num_points': 37, 'avg_silhouette': 0.4823743848156173}, {'num_points': 29, 'avg_silhouette': 0.365768222503249}, {'num_points': 11, 'avg_silhouette': 0.40683391248798295}, {'num_points': 13, 'avg_silhouette': 0.40271576898177475}, {'num_points': 19, 'avg_silhouette': 0.5600373925474937}, {'num_points': 10, 'avg_silhouette': 0.4621308989805743}]",10.0,13,0.37767452299574716,,1,
DBSCAN,,0.8249792701868142,"[{'num_points': 7137, 'avg_silhouette': 0.3961109856084515}, {'num_points': 16, 'avg_silhouette': 0.6218942369242002}, {'num_points': 38, 'avg_silhouette': 0.5624721818187448}, {'num_points': 28, 'avg_silhouette': 0.3901178234917177}, {'num_points': 73, 'avg_silhouette': 0.45167863904123595}, {'num_points': 16, 'avg_silhouette': 0.40885729451982117}, {'num_points': 17, 'avg_silhouette': 0.4379285883018977}, {'num_points': 37, 'avg_silhouette': 0.48228222235880375}, {'num_points': 29, 'avg_silhouette': 0.365675934490293}, {'num_points': 11, 'avg_silhouette': 0.40673979341471667}, {'num_points': 13, 'avg_silhouette': 0.4026175842903213}, {'num_points': 19, 'avg_silhouette': 0.5599946482235499}]",10.0,12,0.3769425998642194,,1,
DBSCAN,,0.8049792701868141,"[{'num_points': 7136, 'avg_silhouette': 0.39585639474322093}, {'num_points': 16, 'avg_silhouette': 0.6218758681244161}, {'num_points': 38, 'avg_silhouette': 0.5624496463207788}, {'num_points': 28, 'avg_silhouette': 0.39008579080323613}, {'num_points': 73, 'avg_silhouette': 0.45164850996440825}, {'num_points': 15, 'avg_silhouette': 0.4242066100900623}, {'num_points': 17, 'avg_silhouette': 0.437900736085765}, {'num_points': 37, 'avg_silhouette': 0.48225502638318757}, {'num_points': 28, 'avg_silhouette': 0.3733447790986045}, {'num_points': 11, 'avg_silhouette': 0.40670628460272307}, {'num_points': 12, 'avg_silhouette': 0.418102862334006}, {'num_points': 19, 'avg_silhouette': 0.5599818412662849}]",10.0,12,0.3763936030900415,,1,
DBSCAN,,0.8149792701868142,"[{'num_points': 7136, 'avg_silhouette': 0.39585639474322093}, {'num_points': 16, 'avg_silhouette': 0.6218758681244161}, {'num_points': 38, 'avg_silhouette': 0.5624496463207788}, {'num_points': 28, 'avg_silhouette': 0.39008579080323613}, {'num_points': 73, 'avg_silhouette': 0.45164850996440825}, {'num_points': 15, 'avg_silhouette': 0.4242066100900623}, {'num_points': 17, 'avg_silhouette': 0.437900736085765}, {'num_points': 37, 'avg_silhouette': 0.48225502638318757}, {'num_points': 28, 'avg_silhouette': 0.3733447790986045}, {'num_points': 11, 'avg_silhouette': 0.40670628460272307}, {'num_points': 12, 'avg_silhouette': 0.418102862334006}, {'num_points': 19, 'avg_silhouette': 0.5599818412662849}]",10.0,12,0.3763936030900415,,1,
DBSCAN,,0.7949792701868141,"[{'num_points': 7134, 'avg_silhouette': 0.3957640282474141}, {'num_points': 16, 'avg_silhouette': 0.6218456757841515}, {'num_points': 38, 'avg_silhouette': 0.5624107346353275}, {'num_points': 27, 'avg_silhouette': 0.3984156336696549}, {'num_points': 73, 'avg_silhouette': 0.45160189068042356}, {'num_points': 15, 'avg_silhouette': 0.42416761631424904}, {'num_points': 37, 'avg_silhouette': 0.4822104407693253}, {'num_points': 28, 'avg_silhouette': 0.3732978209383579}, {'num_points': 12, 'avg_silhouette': 0.4180568496980756}, {'num_points': 16, 'avg_silhouette': 0.4570660550583231}, {'num_points': 18, 'avg_silhouette': 0.5793226293117775}, {'num_points': 10, 'avg_silhouette': 0.4392752274534348}]",10.0,12,0.3758185036684887,,1,
DBSCAN,,0.7749792701868141,"[{'num_points': 7129, 'avg_silhouette': 0.39590603074085784}, {'num_points': 16, 'avg_silhouette': 0.6217445635596285}, {'num_points': 37, 'avg_silhouette': 0.5761021168355163}, {'num_points': 27, 'avg_silhouette': 0.3982350020210329}, {'num_points': 73, 'avg_silhouette': 0.4514370113453002}, {'num_points': 37, 'avg_silhouette': 0.48205629892503277}, {'num_points': 28, 'avg_silhouette': 0.37313791875316976}, {'num_points': 16, 'avg_silhouette': 0.45689816343565737}, {'num_points': 18, 'avg_silhouette': 0.5792507901973937}, {'num_points': 12, 'avg_silhouette': 0.41789017439901793}, {'num_points': 14, 'avg_silhouette': 0.42926141853525157}]",10.0,11,0.37464439221394474,,1,
DBSCAN,,0.7849792701868141,"[{'num_points': 7131, 'avg_silhouette': 0.3955954534427447}, {'num_points': 16, 'avg_silhouette': 0.621787764427645}, {'num_points': 37, 'avg_silhouette': 0.5761510596226338}, {'num_points': 27, 'avg_silhouette': 0.3983068217955593}, {'num_points': 73, 'avg_silhouette': 0.45150306589827793}, {'num_points': 37, 'avg_silhouette': 0.482117554731046}, {'num_points': 28, 'avg_silhouette': 0.3732021777019256}, {'num_points': 12, 'avg_silhouette': 0.4179538608830277}, {'num_points': 16, 'avg_silhouette': 0.4569649087280541}, {'num_points': 18, 'avg_silhouette': 0.5792802440610934}, {'num_points': 15, 'avg_silhouette': 0.4240817124661704}]",10.0,11,0.3746074778474747,,1,
DBSCAN,,1.0049792701868143,"[{'num_points': 7493, 'avg_silhouette': 0.3795078326809294}, {'num_points': 16, 'avg_silhouette': 0.6271989167842402}, {'num_points': 22, 'avg_silhouette': 0.5121239530312963}]",10.0,3,0.36832375674461754,,1,
DBSCAN,,0.7649792701868141,"[{'num_points': 7129, 'avg_silhouette': 0.3892703180537564}, {'num_points': 15, 'avg_silhouette': 0.6783972194714425}, {'num_points': 37, 'avg_silhouette': 0.5761021168355163}, {'num_points': 27, 'avg_silhouette': 0.3982350020210329}, {'num_points': 73, 'avg_silhouette': 0.4514370113453002}, {'num_points': 37, 'avg_silhouette': 0.48205629892503277}, {'num_points': 28, 'avg_silhouette': 0.37313791875316976}, {'num_points': 16, 'avg_silhouette': 0.45689816343565737}, {'num_points': 18, 'avg_silhouette': 0.5792507901973937}, {'num_points': 10, 'avg_silhouette': 0.42954541234007004}, {'num_points': 13, 'avg_silhouette': 0.44978257286403284}]",10.0,11,0.36815080044309045,,1,
DBSCAN,,0.7549792701868141,"[{'num_points': 7125, 'avg_silhouette': 0.38950523214061766}, {'num_points': 15, 'avg_silhouette': 0.6783267176291782}, {'num_points': 37, 'avg_silhouette': 0.5760214124325476}, {'num_points': 27, 'avg_silhouette': 0.39811525185322183}, {'num_points': 73, 'avg_silhouette': 0.45132430675660956}, {'num_points': 37, 'avg_silhouette': 0.481947118337052}, {'num_points': 28, 'avg_silhouette': 0.3730337795568826}, {'num_points': 15, 'avg_silhouette': 0.47552198279986985}, {'num_points': 18, 'avg_silhouette': 0.5792054471417762}, {'num_points': 10, 'avg_silhouette': 0.4294228066693587}, {'num_points': 12, 'avg_silhouette': 0.472687509345511}]",10.0,11,0.36790863723553535,,1,
DBSCAN,,0.7449792701868141,"[{'num_points': 7121, 'avg_silhouette': 0.3897643274388249}, {'num_points': 15, 'avg_silhouette': 0.6782747701906267}, {'num_points': 37, 'avg_silhouette': 0.575952349496734}, {'num_points': 26, 'avg_silhouette': 0.41012690944920044}, {'num_points': 73, 'avg_silhouette': 0.45123901894131796}, {'num_points': 37, 'avg_silhouette': 0.48186601712102645}, {'num_points': 28, 'avg_silhouette': 0.37295503306233746}, {'num_points': 14, 'avg_silhouette': 0.4967786368600491}, {'num_points': 18, 'avg_silhouette': 0.579170721745793}, {'num_points': 10, 'avg_silhouette': 0.42933802472633964}, {'num_points': 12, 'avg_silhouette': 0.47261278931610295}]",10.0,11,0.3676839324576579,,1,
